# 注記: *_from_close はシグナル日終値が基準。日足確定後に判定する運用ではその終値で買うことは実際には不可能であり、比較用の基準にすぎない。 *_from_next_open は翌営業日始値が基準の参考値であって売買ルールではない。 本ファイルはイベントスタディの観察結果であり、収益バックテストではない。
date,code,name,sector,asset_type,themes,watch_priority,is_leader,entry_reason,range_start_date,range_end_date,range_days,range_lower,range_upper,range_width_pct,signal_close,position_in_range,last_lower_touch_date,days_from_touch_to_signal,lower_touch_count,ma25,ma_direction,ma_slope_pct,ma_deviation_pct,higher_highs,higher_lows,volume_state,volume_range_vs_pre_ratio,prev_high,breakout_pct_vs_prev_high,initial_stop,stop_distance_pct_from_close,shape,outcome,fwd5_max_gain_pct_from_close,fwd5_max_loss_pct_from_close,fwd10_max_gain_pct_from_close,fwd10_max_loss_pct_from_close,fwd5_reached_range_upper,fwd10_reached_range_upper,fwd5_broke_range_upper,fwd10_broke_range_upper,fwd5_hit_stop,fwd10_hit_stop,days_to_stop,fwd5_days_to_max_gain,fwd10_days_to_max_gain,forward_complete,forward_bars_available,next_open,gap_pct,fwd5_max_gain_pct_from_next_open,fwd5_max_loss_pct_from_next_open,fwd10_max_gain_pct_from_next_open,fwd10_max_loss_pct_from_next_open,stop_distance_pct_from_next_open,fwd5_hit_stop_from_next_open,fwd10_hit_stop_from_next_open,signal_index
2026-02-18,1803,清水建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.1%）＋反発確認（終値 3,348円 > 前日高値 3,277円）。必ず日足を人間が確認する",2026-02-13,2026-02-18,4,3156.6303,3399.3724,7.6899,3348.2688,0.7895,2026-02-16,2,1,2951.2725,up,3.8381,13.4517,true,true,contracting,0.6026,3276.5273,2.1896,3140.8472,6.1949,B_late,reached_upper,3.6689,-1.8785,6.1931,-4.6082,true,true,true,true,false,false,,2,8,true,116,3355.1482,0.2055,3.4564,-2.0797,5.9754,-4.8037,6.3872,false,false,126
2026-02-18,1812,鹿島建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 6,847円 > 前日高値 6,832円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,6633.3008,7080.5781,6.7429,6847.0879,0.4780,2026-02-17,1,1,6630.0301,up,2.8192,3.2739,true,false,contracting,0.5261,6832.3097,0.2163,6600.1343,3.6067,A_ideal,stopped_out,2.7050,-2.0719,2.9640,-9.6978,false,false,false,false,false,true,9,2,6,true,116,6847.0879,-0.0000,2.7050,-2.0719,2.9640,-9.6978,3.6067,false,true,126
2026-02-18,2644,GX 半導体関連-日本株式 ETF,ETF,etf,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.1%）＋反発確認（終値 3,291円 > 前日高値 3,282円）。必ず日足を人間が確認する",2026-02-12,2026-02-18,5,3222.3269,3354.8879,4.1138,3291.0991,0.5188,2026-02-17,1,1,3133.8201,up,3.3732,5.0188,true,true,contracting,0.6258,3282.1288,0.2733,3206.2153,2.5792,A_ideal,stopped_out,8.3889,-0.0909,8.3889,-6.6626,true,true,true,true,false,true,9,5,5,true,116,3349.9044,1.7868,6.4862,-1.8447,6.4862,-8.3011,4.2893,false,true,125
2026-02-18,4063,信越化学,化学,stock,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.4%）＋反発確認（終値 5,505円 > 前日高値 5,455円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,5326.6206,5569.5059,4.5598,5505.0669,0.7347,2026-02-17,1,1,5355.6874,up,1.3287,2.7892,true,true,contracting,0.3412,5454.5070,0.9269,5299.9875,3.7253,B_late,reached_upper,8.7340,1.2066,15.7212,1.2066,true,true,true,true,false,false,,5,10,true,116,5591.3160,1.5667,7.0567,-0.3546,13.9362,-0.3546,5.2104,false,false,126
2026-02-18,464A,QPSホールディングス,情報・通信業,stock,宇宙・衛星,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.7%）＋反発確認（終値 2,075円 > 前日高値 2,063円）。必ず日足を人間が確認する",2026-02-12,2026-02-18,5,1945.0000,2127.0000,9.3573,2075.0000,0.7143,2026-02-13,2,1,1878.7200,up,3.6387,10.4475,true,true,contracting,0.6643,2063.0000,0.5817,1935.2750,6.7337,B_late,reached_upper,6.9398,-3.7590,14.3133,-4.5783,true,true,false,true,false,false,,3,8,true,116,2060.0000,-0.7229,7.7184,-3.0583,15.1456,-3.8835,6.0546,false,false,126
2026-02-18,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.0%）＋反発確認（終値 3,675円 > 前日高値 3,669円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,3602.3613,3713.7034,3.0908,3675.2756,0.6549,2026-02-16,1,1,3568.3084,up,1.6859,2.9977,false,true,contracting,0.5407,3669.3638,0.1611,3584.3495,2.4740,B_late,stopped_out,2.4397,-3.3512,6.0858,-6.6756,true,true,true,true,true,true,2,5,7,true,116,3675.2757,0.0000,2.4397,-3.3512,6.0858,-6.6756,2.4740,true,true,126
2026-02-18,8015,豊田通商,卸売業,stock,商社・資源,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 6,696円 > 前日高値 6,654円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,6415.1058,6910.0983,7.7160,6696.2617,0.5680,2026-02-17,1,1,6020.1808,up,3.9764,11.2302,true,false,contracting,0.5909,6653.6923,0.6398,6383.0303,4.6777,A_ideal,stopped_out,7.0964,-1.2271,7.0964,-6.8451,true,true,true,true,false,true,9,5,5,true,116,6739.8212,0.6505,6.4042,-1.8655,6.4042,-7.4471,5.2938,false,true,126
2026-02-18,8306,三菱UFJ,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.6%）＋反発確認（終値 2,896円 > 前日高値 2,891円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,2822.4663,2944.6278,4.3282,2896.0574,0.6024,2026-02-17,1,1,2836.2230,up,2.1992,2.1097,true,true,contracting,0.6799,2890.6608,0.1867,2808.3540,3.0284,A_ideal,stopped_out,1.9482,-4.8280,1.9482,-11.9600,true,true,true,true,true,true,4,1,1,true,116,2905.3790,0.3219,1.6211,-5.1334,1.6211,-12.2425,3.3395,true,true,126
2026-02-18,8316,三井住友FG,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.8%）＋反発確認（終値 5,789円 > 前日高値 5,785円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,5629.9219,5928.3593,5.3009,5789.4824,0.5347,2026-02-17,1,1,5570.0377,up,2.4664,3.9397,true,false,contracting,0.7518,5784.5576,0.0851,5601.7723,3.2423,A_ideal,stopped_out,4.2702,-3.9980,4.2702,-13.2698,true,true,true,true,true,true,4,1,1,true,116,5887.9766,1.7013,2.5259,-5.6039,2.5259,-14.7206,4.8608,true,true,126
2026-02-18,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.0%）＋反発確認（終値 2,596円 > 前日高値 2,565円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,2519.6019,2616.7943,3.8574,2596.0730,0.7868,2026-02-17,1,1,2311.0675,up,3.4185,12.3322,true,true,contracting,0.4834,2564.9912,1.2118,2507.0039,3.4309,B_late,stopped_out,1.2543,-3.4017,1.2543,-7.6397,true,true,false,false,false,true,7,1,1,true,116,2605.9403,0.3801,0.8709,-3.7675,0.8709,-7.9894,3.7966,false,true,126
2026-02-19,1802,大林組,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.6%）＋反発確認（終値 4,045円 > 前日高値 3,996円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,3902.3973,4139.5051,6.0760,4044.6621,0.6000,2026-02-17,1,1,3755.6278,up,3.3843,7.6960,true,true,contracting,0.5968,3996.2526,1.2114,3882.8853,3.9998,A_ideal,reached_upper,8.4270,-0.0244,8.4270,-3.9570,true,true,true,true,false,false,,5,5,true,115,4084.1801,0.9770,7.3778,-0.9918,7.3778,-4.8863,4.9286,false,false,127
2026-02-19,1812,鹿島建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.7%）＋反発確認（終値 6,944円 > 前日高値 6,943円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,6633.3008,7080.5781,6.7429,6943.6367,0.6938,2026-02-17,2,1,6650.6009,up,2.2335,4.4062,true,true,contracting,0.5136,6942.6516,0.0142,6600.1343,4.9470,B_late,stopped_out,1.5323,-3.4336,1.5323,-10.9535,false,false,false,false,false,true,8,5,5,true,115,6943.6367,0.0000,1.5323,-3.4336,1.5323,-10.9535,4.9470,false,true,127
2026-02-19,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.4%）＋反発確認（終値 3,233円 > 前日高値 3,226円）。必ず日足を人間が確認する",2026-02-13,2026-02-19,5,3158.4355,3304.7606,4.6328,3233.0911,0.5102,2026-02-17,2,2,3016.7289,up,4.0427,7.1721,true,true,contracting,0.7895,3226.1232,0.2160,3142.6433,2.7976,A_ideal,stopped_out,7.2352,-2.2475,7.2352,-7.8202,true,true,true,true,false,true,8,4,4,true,115,3217.1646,-0.4926,7.7661,-1.7636,7.7661,-7.3639,2.3164,false,true,126
2026-02-19,2644,GX 半導体関連-日本株式 ETF,ETF,etf,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.7%）＋反発確認（終値 3,343円 > 前日高値 3,313円）。必ず日足を人間が確認する",2026-02-12,2026-02-19,6,3222.3269,3385.7855,5.0727,3342.9275,0.7378,2026-02-17,2,1,3148.1327,up,3.1023,6.1876,true,true,contracting,0.6517,3313.0265,0.9025,3206.2153,4.0896,B_late,stopped_out,6.7084,-1.6398,6.7084,-8.1097,true,true,true,true,false,true,8,4,4,true,115,3296.0826,-1.4013,8.2250,-0.2419,8.2250,-6.8037,2.7265,false,true,126
2026-02-19,6594,ニデック,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.5%）＋反発確認（終値 2,349円 > 前日高値 2,343円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,2291.0000,2387.0000,4.1903,2349.0000,0.6042,2026-02-18,1,1,2309.0400,up,2.3765,1.7306,true,true,contracting,0.6870,2343.0000,0.2561,2279.5450,2.9568,A_ideal,stopped_out,6.0026,-2.4266,14.8574,-7.7905,true,true,true,true,false,true,7,5,8,true,115,2335.0000,-0.5960,6.6381,-1.8415,15.5460,-7.2377,2.3749,false,true,127
2026-02-19,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 5,542円 > 前日高値 5,445円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,5367.3030,5587.2662,4.0982,5541.6880,0.7928,2026-02-18,1,1,5192.8779,up,2.6174,6.7171,true,true,contracting,0.7293,5444.5874,1.7834,5340.4664,3.6311,B_late,reached_upper,6.2578,-2.4674,9.7443,-2.8965,true,true,true,true,false,false,,5,7,true,115,5506.0185,-0.6437,6.9462,-1.8355,10.4553,-2.2674,3.0067,false,false,127
2026-02-19,8058,三菱商事,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.3%）＋反発確認（終値 4,929円 > 前日高値 4,894円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,4818.5619,5063.2041,5.0771,4929.4927,0.4534,2026-02-17,1,1,4384.7032,up,5.1574,12.4248,true,true,contracting,0.6870,4893.8367,0.7286,4794.4691,2.7391,A_ideal,reached_upper,7.1529,-0.6430,12.0956,-1.0649,true,true,true,true,false,false,,5,7,true,115,4929.4930,0.0000,7.1529,-0.6430,12.0956,-1.0649,2.7391,false,false,127
2026-02-25,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 3,665円 > 前日高値 3,628円）。必ず日足を人間が確認する",2026-02-19,2026-02-25,4,3552.1096,3730.4541,5.0208,3665.4224,0.6354,2026-02-20,1,1,3574.4569,up,0.2709,2.5449,false,false,neutral,1.0801,3627.9799,1.0320,3534.3490,3.5759,A_ideal,stopped_out,6.3710,-5.9946,6.3710,-11.4247,true,true,true,true,true,true,5,3,3,true,112,3724.5421,1.6129,4.6825,-7.4868,4.6825,-12.8307,5.1065,true,true,130
2026-02-26,7012,川崎重工,輸送用機器,stock,重工・防衛,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.0%）＋反発確認（終値 3,494円 > 前日高値 3,473円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,3326.8479,3597.1294,8.1243,3493.7864,0.6176,2026-02-25,1,1,3057.6395,up,4.6014,14.2642,false,true,neutral,1.1320,3472.9191,0.6009,3310.2136,5.2543,A_ideal,stopped_out,7.1104,-12.4858,7.1104,-14.7895,true,true,true,true,true,true,4,3,3,true,111,3505.7107,0.3413,6.7460,-12.7834,6.7460,-15.0794,5.5765,true,true,131
2026-02-26,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.7%）＋反発確認（終値 3,721円 > 前日高値 3,698円）。必ず日足を人間が確認する",2026-02-19,2026-02-26,5,3552.1096,3764.9406,5.9917,3720.6008,0.7917,2026-02-20,2,1,3583.7190,up,0.4319,3.8195,false,false,neutral,1.0369,3697.9382,0.6128,3534.3490,5.0060,B_late,stopped_out,4.7934,-7.8125,4.7934,-12.7383,true,true,true,true,true,true,4,2,2,true,111,3685.1289,-0.9534,5.8021,-6.9251,5.8021,-11.8984,4.0916,true,true,131
2026-02-26,8001,伊藤忠,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 2,199円 > 前日高値 2,192円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,2130.5293,2217.5908,4.0864,2199.2881,0.7898,2026-02-24,1,1,2073.8405,up,1.1748,6.0490,true,true,neutral,0.9078,2191.8679,0.3385,2119.8766,3.6108,B_late,stopped_out,2.8565,-8.2771,2.8565,-11.5160,true,true,true,true,true,true,4,1,1,true,111,2225.5053,1.1921,1.6448,-9.3576,1.6448,-12.5583,4.7463,true,true,131
2026-02-26,9503,関西電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.3%）＋反発確認（終値 2,714円 > 前日高値 2,713円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,2627.5419,2735.6916,4.1160,2713.5701,0.7955,2026-02-25,1,1,2551.7193,up,1.4296,6.3428,true,true,neutral,0.9964,2712.5868,0.0362,2614.4042,3.6544,B_late,stopped_out,2.3913,-9.7645,2.3913,-14.1848,true,true,true,true,true,true,3,1,1,true,111,2697.3476,-0.5978,3.0071,-9.2218,3.0071,-13.6687,3.0750,true,true,131
2026-02-27,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.8%）＋反発確認（終値 2,602円 > 前日高値 2,591円）。必ず日足を人間が確認する",2026-02-16,2026-02-27,9,2507.7612,2628.6349,4.8200,2602.4868,0.7837,2026-02-25,2,3,2405.3787,up,3.2748,8.1945,true,false,contracting,0.6596,2591.1395,0.4379,2495.2224,4.1216,B_late,stopped_out,-2.1801,-7.8673,-2.1801,-9.3649,false,false,false,false,true,true,1,1,1,true,110,2503.8144,-3.7915,1.6749,-4.2365,1.6749,-5.7931,0.3432,true,true,132
2026-03-05,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.6%）＋反発確認（終値 5,935円 > 前日高値 5,920円）。必ず日足を人間が確認する",2026-03-03,2026-03-05,3,5676.4876,6060.1007,6.7579,5935.1807,0.6744,2026-03-04,1,1,5227.9558,up,4.8522,13.5278,true,true,contracting,0.7802,5920.4261,0.2492,5648.1052,4.8368,B_late,reached_upper,4.0769,-3.9940,21.3954,-3.9940,true,true,true,true,false,false,,4,10,true,106,5853.5399,-1.3755,5.5285,-2.6550,23.0886,-2.6550,3.5096,false,false,136
2026-03-05,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.6%）＋反発確認（終値 2,552円 > 前日高値 2,536円）。必ず日足を人間が確認する",2026-03-03,2026-03-05,3,2416.5078,2602.8821,7.7125,2552.4976,0.7297,2026-03-04,1,1,2326.6763,up,3.1605,9.7057,true,true,neutral,0.8987,2535.8656,0.6559,2404.4252,5.8011,B_late,reached_upper,5.0977,-3.7754,13.6259,-3.7754,true,true,true,true,false,false,,4,9,true,106,2510.4288,-1.6481,6.8589,-2.1629,15.5300,-2.1629,4.2225,false,false,136
2026-03-06,3778,さくらインターネット,情報・通信業,stock,AIインフラ・通信,C,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.6%）＋反発確認（終値 2,951円 > 前日高値 2,939円）。必ず日足を人間が確認する",2026-03-03,2026-03-06,4,2794.6605,3034.2029,8.5714,2951.3611,0.6542,2026-03-04,2,1,2867.3617,up,1.3633,2.9295,false,false,neutral,0.8494,2939.3841,0.4075,2780.6872,5.7829,B_late,stopped_out,5.8505,-5.9858,5.8505,-8.3869,true,true,true,true,true,true,5,3,3,true,105,2851.5520,-3.3818,9.5555,-2.6951,9.5555,-5.1803,2.4851,true,true,137
2026-03-09,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.3%）＋反発確認（終値 5,863円 > 前日高値 5,860円）。必ず日足を人間が確認する",2026-03-03,2026-03-09,5,5676.4876,6060.1007,6.7579,5863.3760,0.4872,2026-03-06,1,2,5318.0556,up,4.7076,10.2541,true,true,neutral,0.8337,5860.4253,0.0503,5648.1052,3.6714,A_ideal,reached_upper,5.3515,-1.7950,22.8821,-1.7950,true,true,true,true,false,false,,2,8,true,104,5872.2289,0.1510,5.1926,-1.9430,22.6968,-1.9430,3.8167,false,false,138
2026-03-25,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.5%）＋反発確認（終値 6,196円 > 前日高値 6,157円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,5765.6149,6309.5783,9.4346,6195.6333,0.7905,2026-03-23,2,1,5817.0585,up,2.2466,6.5080,true,true,contracting,0.7426,6156.9908,0.6276,5736.7869,7.4060,B_late,reached_upper,4.8137,-3.8194,7.7372,-3.8194,true,true,true,true,false,false,,2,10,true,93,6294.7159,1.5992,3.1639,-5.3333,6.0413,-5.3333,8.8635,false,false,149
